Basic information,,,,Log2 Fold Change,,,,,,,,,Adjusted P-value,,,,,,,,,Normalized Peak Area: Samples,,,,,,,,,,,,,,,,,,,,,,,,Norm. Peak Area: Blanks (noise),,,,,,,Group CV [%],,,,,,,,
ID,Name,Calc. MW,RT [min],"(P40, KO) / (P40, WT)","(P2, KO) / (P2, WT)","(E14_5, KO) / (E14_5, WT)","(P40, WT) / (P2, WT)","(P40, WT) / (E14_5, WT)","(P2, WT) / (E14_5, WT)","(P40, KO) / (P2, KO)","(P40, KO) / (E14_5, KO)","(P2, KO) / (E14_5, KO)","(P40, KO) / (P40, WT)","(P2, KO) / (P2, WT)","(E14_5, KO) / (E14_5, WT)","(P40, WT) / (P2, WT)","(P40, WT) / (E14_5, WT)","(P2, WT) / (E14_5, WT)","(P40, KO) / (P2, KO)","(P40, KO) / (E14_5, KO)","(P2, KO) / (E14_5, KO)",S01_P40_WT1,S02_P40_KO1,S03_P40_WT2,S04_P40_KO2,S05_P40_WT3,S06_P40_KO3,S07_P40_WT4,S08_P40_KO4,S09_P2_WT1,S10_P2_KO1,S11_P2_WT2,S12_P2_KO2,S13_P2_WT3,S14_P2_KO3,S15_P2_WT4,S16_P2_KO4,S17_E14_5_WT1,S18_E14_5_KO1,S19_E14_5_WT2,S20_E14_5_KO2,S21_E14_5_WT3,S22_E14_5_KO3,S23_E14_5_WT4,S24_E14_5_KO4,blank01,blank02,blank03,blank04,blank05,blank06,blank07,"E14_5, KO","E14_5, WT","P2, KO","P2, WT","P40, KO","P40, WT",,,
,D-(-)-Mannitol,182.0790,0.19,Reference-1527,D00062,83.13,67.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B146_HILIC,"N6,N6,N6-Trimethyl-L-lysine",188.1525,22.82,-0.10,0.37,-0.03,0.55,0.96,0.40,0.08,0.88,0.81,1.000,1.000,1.000,0.251,0.004,0.621,1.000,0.002,0.018,685347327.6718990000,1007601452.9753800000,878056370.4217510000,769234866.1987050000,908747358.6628050000,783592504.1434020000,788554580.6370100000,756914039.5606430000,704607436.4762500000,860097010.8998660000,586779677.1390620000,618291265.1806160000,460370987.8725450000,705226835.3573690000,548834819.1936090000,766801186.6518280000,590454121.5555410000,539413862.2308130000,503496523.5378630000,358544425.9885720000,353017043.3380320000,482813635.3190950000,355963079.7207370000,354931883.4452750000,7.0E+05,1.5E+05,9.9E+05,1.2E+06,1.3E+05,2.1E+05,1.3E+05,21.2,25.9,13.8,17.6,14.4,12.3,,,
,Name,Molecular Weight,DeltaMass [ppm],mzCloud ID,KEGG ID,Match,Confidence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"N6,N6,N6-Trimethyl-L-lysine",188.1525,0.35,Reference-909,C03793,98.56,84.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B147_HILIC,N-Acetyl-L-methionine,191.0616,2.85,0.28,0.01,0.01,0.25,0.96,0.71,0.52,1.22,0.70,1.000,1.000,1.000,0.974,0.001,0.041,0.091,0.000,0.024,46789836.1290304000,92531228.2042554000,49796562.4441061000,46363887.8359630000,49466467.1312223000,64449596.5661570000,53821475.0090200000,56070180.9954058000,44378526.2166655000,44201308.6852098000,39195579.1095152000,35348527.3158577000,44327410.4471464000,43459863.7783240000,34602525.0891657000,40542433.7758275000,29173113.6125598000,29407693.2186841000,27123931.1259272000,17771349.5251217000,23997195.9090864000,28974965.4624146000,20328094.4905491000,22616183.6325301000,7.3E+05,1.5E+06,4.7E+05,6.0E+05,1.2E+06,1.1E+05,7.4E+05,22.5,15.3,9.8,11.6,30.6,5.8,,,
,Name,Molecular Weight,DeltaMass [ppm],mzCloud ID,KEGG ID,Match,Confidence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,N-Acetyl-L-methionine,191.0616,0.02,Reference-1377,C02712,90.45,9.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B148_HILIC,Gluconic acid,196.0583,11.19,0.21,0.17,-0.06,-3.46,-4.87,-1.40,-3.42,-4.60,-1.17,1.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,40216757.5966691000,53058853.4299104000,27899536.4866311000,35897870.6523150000,24065606.0840019000,34673652.2856348000,32960220.0371796000,33030219.6827341000,422911087.7379690000,416889681.6363160000,342156422.5431290000,348639499.6506860000,287587739.8721280000,362830528.0537860000,329251970.6638850000,393996528.4702860000,928722814.5267030000,892421647.6642710000,879434455.3562290000,720816210.5163760000,896719762.2886200000,846624583.4767250000,828553907.9641740000,860218525.4476710000,1.1E+05,1.1E+05,2.5E+05,3.1E+05,3.3E+05,3.2E+05,9.3E+04,9.1,4.7,8.1,16.4,23.8,22.3,,,
,Name,Molecular Weight,DeltaMass [ppm],mzCloud ID,KEGG ID,Match,Confidence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Galactonic acid,196.0583,-0.09,Reference-1530,C00880,89.24,9.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Gluconic acid,196.0583,-0.09,Reference-1226,C08038,95.51,100.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B149_HILIC,Acetyl-L-carnitine,203.1158,10.30,-0.05,0.02,-0.20,0.72,-1.24,-1.96,0.65,-1.09,-1.74,1.000,1.000,1.000,0.012,0.000,0.000,0.042,0.000,0.000,10905727685.7826000000,12099585534.2997000000,11043893520.2188000000,7721079257.5560300000,10232759083.0819000000,11472704252.6848000000,11530455607.3728000000,9733184855.4487200000,7934963947.7515800000,8712743670.2016300000,6462492896.2298000000,5292307391.5213500000,5954462357.1906900000,5424703670.5388800000,6888597284.6240900000,8094887289.8837300000,28402813229.4575000000,24453272390.4239000000,26767476602.2117000000,19839618299.1909000000,25126254698.0712000000,23437701157.6844000000,24965982399.9609000000,21860763135.2998000000,3.4E+05,3.2E+05,4.8E+05,7.3E+05,4.1E+05,9.8E+05,1.4E+06,9.0,6.1,25.8,12.4,19.2,4.9,,,
,Name,Molecular Weight,DeltaMass [ppm],mzCloud ID,KEGG ID,Match,Confidence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Acetyl-L-carnitine,203.1158,0.23,Reference-879,,99.52,93.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B150_HILIC,3-Indoxyl sulphate,213.0096,3.68,-0.24,0.39,-0.45,4.63,0.71,-3.92,4.00,0.91,-3.08,1.000,1.000,1.000,0.000,0.293,0.000,0.000,0.067,0.000,20667201.0588304000,16116745.3484937000,18590819.0693934000,13558007.7873010000,13474370.9402238000,22843581.8331937000,16438114.6261780000,11607141.1872703000,1230289.0298022300,966008.0293686290,827156.3034101030,951453.4815852840,526375.9874976360,908147.8860283490,590531.8083839180,573265.4709208640,10602776.4454347000,9730343.2576562500,11430985.3615644000,6035067.6955338400,7661560.4988785800,12035750.3453745000,10874502.3203046000,4594871.7265557500,9.7E+04,9.4E+04,1.2E+05,1.2E+05,1.5E+05,9.8E+04,1.1E+05,42.0,16.7,21.9,40.1,30.6,17.8,,,
,Name,Molecular Weight,DeltaMass [ppm],mzCloud ID,KEGG ID,Match,Confidence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3-Indoxyl sulphate,213.0096,0.28,Reference-1303,,91.01,9.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B151_HILIC,Valylproline,214.1318,7.25,-0.16,-0.07,-0.30,-1.92,-2.73,-0.81,-2.00,-2.58,-0.58,1.000,1.000,1.000,0.000,0.000,0.026,0.000,0.000,0.914,5797847.9548240600,4610393.7546660600,4233684.8434789900,3886417.5231535200,5062745.0488102500,5366212.4399049500,4398833.6178645900,3874143.0975014500,21103806.5637639000,18636300.6054843000,14601157.3263364000,15131667.9306712000,14174303.6183598000,15434719.4159172000,22463105.0887383000,26180697.8854244000,38639403.7734124000,27759331.9006880000,28276013.2484694000,15959296.8973059000,34284299.4902104000,26154261.9470112000,27857694.2822985000,24759851.4171354000,4.6E+05,2.9E+05,4.0E+05,2.4E+05,2.6E+05,2.1E+05,3.8E+05,22.3,16.0,27.3,23.8,16.0,14.6,,,
,Name,Molecular Weight,DeltaMass [ppm],mzCloud ID,KEGG ID,Match,Confidence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Valylproline,214.1317,0.45,Reference-773,,79.26,8.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B152_HILIC,12-Aminododecanoic acid,215.1886,2.98,0.59,0.32,-0.43,-0.58,-2.77,-2.18,-0.32,-1.74,-1.42,1.000,1.000,1.000,1.000,0.000,0.003,1.000,0.006,0.077,39791384.9408574000,98506228.7873243000,34095224.1786703000,103112476.3381650000,54308020.4816956000,34400048.0969661000,48600183.6534903000,31364033.6655978000,73328697.7026548000,80793127.1438402000,59185111.0509933000,85195425.6780946000,32477214.1127807000,63120197.6903926000,117441153.4501290000,99554052.4254370000,219387553.4545700000,371515656.9960280000,298208848.1889030000,215008671.8533960000,344487245.4094680000,230377709.8946270000,303453595.0487470000,126081390.2822790000,2.7E+05,4.0E+05,3.6E+05,2.7E+05,3.5E+05,2.8E+05,2.9E+05,43.1,17.9,18.3,50.3,58.8,20.4,,,
,Name,Molecular Weight,DeltaMass [ppm],mzCloud ID,KEGG ID,Match,Confidence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12-Aminododecanoic acid,215.1885,0.32,Reference-635,,87.98,9.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B153_HILIC,Acetylarginine,216.1223,15.41,-0.16,0.39,0.18,1.84,-0.21,-2.05,1.29,-0.55,-1.84,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.068,0.000,276382893.7922400000,278949684.5315680000,283087615.8842740000,210535045.9656840000,316020501.0534370000,369629598.7267970000,283602254.8779250000,228709665.6683530000,90649310.9815806000,118759525.1857910000,73969202.6080267000,92555465.1499151000,66665296.0398421000,91739579.7677408000,84079326.1974275000,114592210.7881690000,364654142.3299880000,398170726.4206280000,343345364.9394490000,336073543.4466920000,311172218.3523640000,468039296.6041990000,268438894.1491840000,344764086.0937820000,1.8E+05,1.8E+05,1.9E+05,1.8E+05,1.8E+05,1.6E+05,1.8E+05,15.7,13.0,13.7,13.5,26.2,6.1,,,
,Name,Molecular Weight,DeltaMass [ppm],mzCloud ID,KEGG ID,Match,Confidence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Acetylarginine,216.1222,0.37,Reference-4035,,96.32,90.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,N-α-L-Acetyl-arginine,216.1222,0.37,Reference-515,,96.06,76.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B154_HILIC,Propionylcarnitine,217.1315,9.13,-0.27,0.13,-0.38,-0.72,-3.24,-2.52,-1.12,-3.13,-2.01,1.000,1.000,1.000,0.197,0.000,0.000,0.017,0.000,0.000,171102389.7368680000,149205358.4432580000,148096193.5675540000,103825293.8740790000,126844613.1289420000,154852353.3306200000,193915584.4330290000,115343470.0330000000,397284513.4867260000,671272584.6130980000,263747184.5934600000,254381509.8853090000,262736875.1896970000,170897802.7974480000,250557484.3826980000,322172890.9655420000,1958537946.9906700000,1526664391.8404300000,1475126512.8724100000,977224582.5923010000,1417056620.1035300000,1202192858.9249200000,1540072326.7246300000,1118703846.4103300000,2.9E+05,3.5E+05,3.6E+05,4.9E+05,3.1E+05,5.7E+05,4.5E+05,19.3,15.4,62.0,23.6,19.2,18.1,,,
,Name,Molecular Weight,DeltaMass [ppm],mzCloud ID,KEGG ID,Match,Confidence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Propionylcarnitine,217.1314,0.25,Reference-884,C03017,97.94,81.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B155_HILIC,Myristic acid,228.2089,2.17,0.48,-0.01,-0.03,-1.87,-0.68,1.18,-1.38,-0.17,1.20,1.000,1.000,1.000,0.000,0.012,0.000,0.000,0.888,0.000,95038991.4763680000,172728879.7001060000,126657659.6705310000,118530088.8360500000,89923136.2825515000,151322238.7531860000,98766952.5561197000,100150072.6547720000,370228885.4953630000,385221103.1593830000,349785974.9786140000,308332916.0215960000,337719265.3591780000,332314761.9409880000,357248385.5023410000,368429022.7535280000,155108024.5122400000,151836349.0402600000,128593306.2481800000,150016910.4628340000,155996857.1610320000,162772076.8519110000,189222177.3521020000,152300875.4584960000,2.3E+07,2.4E+07,2.2E+07,2.3E+07,2.4E+07,2.2E+07,2.3E+07,3.7,15.8,10.0,3.9,24.0,16.0,,,
,Name,Molecular Weight,DeltaMass [ppm],mzCloud ID,KEGG ID,Match,Confidence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Myristic acid,228.2089,-0.12,Reference-6728,C06424,91.93,9.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B156_HILIC,L-Ergothioneine,229.0886,14.65,0.12,0.34,-0.15,-1.09,-1.34,-0.25,-1.32,-1.07,0.25,1.000,1.000,1.000,0.003,0.001,1.000,0.001,0.002,1.000,48544432.7972343000,63506600.1984989000,61256185.2530620000,48096939.3568151000,51247506.1320813000,54588327.7082203000,47094883.9873607000,53732532.4988553000,116539891.8827570000,161988300.2467060000,89527636.4659705000,101940851.4265250000,96538543.9988078000,108103942.3099990000,187594663.4666190000,190409947.8039610000,158798526.9914720000,163431939.7708390000,128777118.9457950000,112576300.2270840000,124064068.9938890000,115100323.5295190000,104861991.2189310000,109869540.5853900000,6.8E+05,1.8E+06,8.7E+05,4.8E+05,5.2E+05,6.0E+05,5.1E+05,20.4,17.3,30.4,36.6,11.6,12.3,,,
,Name,Molecular Weight,DeltaMass [ppm],mzCloud ID,KEGG ID,Match,Confidence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,L-Ergothioneine,229.0885,0.22,Reference-907,,97.91,91.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B157_HILIC,D-Ribose-1-phosphate,230.0191,16.24,0.16,0.60,0.32,3.38,7.86,4.48,2.94,7.70,4.76,1.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,236343073.1982490000,288195248.2613350000,251949064.5668240000,233500986.1654830000,246956444.1494280000,285769820.9924380000,256227111.5922510000,273442072.8881990000,44245801.9894210000,37510681.2499281000,20464236.5443494000,35268246.3035157000,25514659.4655618000,53548831.2871991000,22572240.8898398000,23992984.5626113000,871387.5996401970,1156600.9359332300,1067837.8364078500,1075150.6915376000,2127330.7910733300,2499532.9920037500,1086206.9413558700,1531091.6486681600,7.5E+04,1.9E+05,1.4E+05,1.4E+05,9.9E+04,6.9E+04,6.2E+04,41.7,44.1,32.4,38.6,9.4,3.5,,,
,Name,Molecular Weight,DeltaMass [ppm],mzCloud ID,KEGG ID,Match,Confidence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D-Xylulose 5-phosphate,230.0192,-0.38,Reference-1504,C00231,85.94,50.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D-Ribulose 5-phosphate,230.0192,-0.38,Reference-1529,C00199,87.52,72.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D-ribose 5-phosphate,230.0192,-0.38,Reference-1222,,84.81,9.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D-Ribose-1-phosphate,230.0192,-0.38,Reference-1506,C00620,88.64,72.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B158_HILIC,Pseudouridine,244.0694,11.13,-0.24,0.07,-0.14,-2.05,-1.55,0.51,-2.36,-1.64,0.72,1.000,1.000,1.000,0.000,0.000,0.329,0.000,0.000,0.059,23349913.9575574000,33969835.4578815000,23869903.0430561000,17946953.3742943000,29084055.9478563000,22078855.1310917000,22824196.7039507000,17855322.7494310000,107137348.1094630000,111826574.0950050000,88326829.1897538000,93481105.9260460000,88647160.5479585000,93170419.0567095000,113599458.9877580000,117369736.0595030000,73289160.8217248000,77188745.1005246000,92182832.3963486000,60686923.7493118000,64578140.7461395000,64044076.1252750000,45626404.2316717000,41422125.1834888000,2.8E+05,2.1E+05,3.4E+05,3.0E+05,9.5E+04,4.3E+05,3.4E+05,24.3,28.1,12.0,13.0,33.1,11.7,,,
,Name,Molecular Weight,DeltaMass [ppm],mzCloud ID,KEGG ID,Match,Confidence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Pseudouridine,244.0695,-0.54,Reference-333,C02067,78.98,48.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B159_HILIC,Dodecyl sulfate,266.1551,1.99,0.77,-0.37,0.29,-1.13,-2.35,-1.21,0.01,-1.87,-1.88,0.526,1.000,1.000,0.012,0.000,0.005,1.000,0.000,0.000,21754930.7321202000,66573582.5560950000,15621206.2991835000,31513774.6160691000,12952126.7129123000,31730961.2588649000,21446808.6751966000,26091634.9653825000,47285202.9878945000,35426663.1116285000,34039605.3323144000,24708834.3867486000,28651522.3939743000,27289448.7277827000,48806858.6282011000,39427606.8953862000,91562803.3868202000,100323152.2002760000,96828981.8922834000,122672528.8820550000,111943028.3986250000,108100301.2563350000,79282920.4968780000,125850827.5818400000,1.2E+06,1.4E+06,1.2E+06,1.2E+06,1.6E+06,1.7E+06,1.6E+06,10.6,14.3,21.7,25.0,47.7,24.3,,,
,Name,Molecular Weight,DeltaMass [ppm],mzCloud ID,KEGG ID,Match,Confidence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dodecyl sulfate,266.1552,-0.33,Reference-1348,C08031,92.10,9.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B160_HILIC,Υ-L-Glutamyl-L-glutamic acid,276.0960,18.63,-0.03,-0.18,0.03,2.97,2.52,-0.44,3.11,2.46,-0.66,1.000,1.000,1.000,0.000,0.000,0.677,0.000,0.000,0.692,237444399.6576230000,284757503.5023230000,288680725.8251390000,198282926.8205570000,274240501.8680160000,448054837.6887170000,462899332.2794870000,267005968.8768910000,16316004.2098997000,31079007.4662564000,34064678.3470616000,32613118.0679017000,37950128.2329489000,18610233.0850385000,45111246.4410391000,57201648.6542535000,47360681.7079142000,43133328.1220930000,50541972.8488195000,35132577.5405131000,43261647.0996330000,93418352.4850154000,70260109.2270386000,57160463.1067195000,2.2E+05,1.8E+05,1.9E+05,1.8E+05,1.9E+05,1.7E+05,1.5E+05,45.1,22.7,46.3,36.7,35.3,31.8,,,
,Name,Molecular Weight,DeltaMass [ppm],mzCloud ID,KEGG ID,Match,Confidence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Υ-L-Glutamyl-L-glutamic acid,276.0958,0.70,Reference-1223,C05282,89.02,81.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B161_HILIC,α-Eleostearic acid,278.2244,2.15,0.48,0.03,-0.03,-2.30,0.03,2.33,-1.85,0.54,2.39,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.387,0.000,12649682.8055688000,19502031.2206185000,16389896.2419539000,20845176.0137738000,14259276.6660497000,19439799.9195263000,13738282.0193435000,14433415.5222355000,88578883.4170164000,88471154.2823038000,67309653.8152578000,65072225.0630876000,52922480.5306075000,58591283.4707716000,70190461.8363452000,74926027.7889500000,12744938.8982946000,13504499.6965780000,13788107.3539223000,11551176.1293315000,13586826.3162375000,19080663.0998839000,13860293.2775213000,13233702.8521312000,2.7E+05,4.3E+05,1.3E+05,2.4E+05,3.1E+05,1.4E+05,2.9E+05,22.8,3.8,18.1,21.0,15.2,11.0,,,
,Name,Molecular Weight,DeltaMass [ppm],mzCloud ID,KEGG ID,Match,Confidence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Oleic acid alkyne,278.2246,-0.51,Reference-6924,,87.59,9.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,α-Eleostearic acid,278.2246,-0.51,Reference-6594,C08315,87.86,9.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Pinolenic acid,278.2246,-0.51,Reference-6595,,87.35,9.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,α-Linolenic acid,278.2246,-0.51,Reference-6865,C06427,85.62,9.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,γ-Linolenic acid,278.2246,-0.51,Reference-6859,C06426,84.41,9.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B162_HILIC,Linoleic acid,280.2401,2.17,0.31,0.29,-0.05,0.48,1.81,1.33,0.50,2.17,1.66,1.000,1.000,1.000,0.475,0.203,1.000,1.000,0.085,0.301,310892622.1203810000,507033741.9327900000,350697323.7095730000,400638132.0295590000,344244825.1217700000,459059959.9041410000,380019422.8793900000,379358874.5653780000,11615270.0280667000,408782242.1339090000,269108265.9908770000,284959937.3679930000,235274491.7712180000,307623657.0710520000,261992795.4700780000,298701507.1146440000,94716326.5852959000,96403383.6547283000,88083225.0581646000,70723777.5740844000,103405867.1750130000,144289552.4024500000,111031815.4901130000,95148252.2488101000,1.9E+06,3.1E+06,1.6E+06,2.2E+06,3.8E+06,1.7E+06,1.8E+06,30.3,10.1,17.4,63.1,13.2,8.2,,,
,Name,Molecular Weight,DeltaMass [ppm],mzCloud ID,KEGG ID,Match,Confidence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Linoleic acid,280.2402,-0.63,Reference-2706,C01595,95.41,9.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Linoelaidic acid,280.2402,-0.63,Reference-6900,,95.41,9.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"9(Z),11(E)-Conjugated linoleic acid",280.2402,-0.63,Reference-6905,C04056,95.41,9.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B163_HILIC,Oleamide,281.2720,2.65,0.39,0.07,0.02,-0.40,-1.44,-1.04,-0.08,-1.08,-0.99,1.000,1.000,1.000,1.000,0.000,0.002,1.000,0.008,0.007,94442084.9782755000,203976199.7497220000,76913274.5079725000,85762425.1922550000,73100885.1978061000,99713629.3118913000,80162710.4566026000,105445183.1277890000,119042886.9571500000,136286715.6314210000,101311247.4179460000,97604037.8413770000,80368939.4787466000,107501973.8139960000,105920032.4260230000,109498057.8667040000,221187896.6591110000,194391047.5390300000,203898460.9865120000,196176909.5068540000,246007154.7104210000,236265868.8907300000,192495607.0967200000,254789715.7113410000,6.5E+05,1.4E+06,6.7E+05,4.6E+05,1.1E+06,9.9E+05,4.9E+05,13.6,10.8,14.7,15.8,43.8,11.5,,,
,Name,Molecular Weight,DeltaMass [ppm],mzCloud ID,KEGG ID,Match,Confidence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Oleamide,281.2719,0.36,Reference-530,C19670,97.77,97.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B164_HILIC,Stearic acid,284.2714,2.14,1.19,0.55,0.36,0.01,-0.67,-0.68,0.65,0.16,-0.49,0.259,1.000,1.000,1.000,0.421,0.647,0.154,0.997,0.776,1253371071.8920800000,4710307055.1474300000,1511973964.0645700000,3094812835.7061800000,1037442990.6589600000,3216027515.1288100000,1663892941.5549300000,2684305416.2555800000,1751463343.3952000000,2680271546.3109900000,1258697816.7066000000,1653900357.9926500000,1194713144.3940500000,1288548475.1972900000,1496361464.2127000000,2375025332.6011900000,2467069014.9495600000,1937772404.2418700000,1304943355.1755400000,2853960713.6773800000,1944718208.2896100000,2803889289.6005800000,2614005695.1379100000,3177870124.3375800000,1.5E+08,1.4E+08,1.4E+08,1.2E+08,1.2E+08,1.2E+08,1.2E+08,19.7,28.5,32.0,17.8,25.8,20.3,,,
,Name,Molecular Weight,DeltaMass [ppm],mzCloud ID,KEGG ID,Match,Confidence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Stearic acid,284.2715,-0.48,Reference-919,C01530,94.36,9.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B165_HILIC,Orotidine,288.0593,10.37,-0.11,-0.31,-0.37,-2.14,-2.80,-0.67,-1.93,-2.54,-0.61,1.000,1.000,1.000,0.000,0.000,0.001,0.000,0.000,0.002,19505375.2053082000,21977189.0324769000,20311336.1467767000,15792509.6902981000,19880675.0861741000,20391128.4386050000,16983971.7616309000,16172843.4587056000,95428142.6739647000,71726894.4390254000,88968537.0713740000,67636595.1562007000,68126465.5766251000,57369006.2181715000,84274876.6721864000,79993366.4231083000,144731075.1521610000,125315462.7934260000,146618905.6269810000,106843508.7818650000,130173661.1083120000,100642866.7267720000,125232315.8059400000,106295400.4563030000,6.7E+04,2.1E+05,1.7E+05,1.8E+05,9.1E+04,1.3E+05,8.5E+04,9.8,7.8,13.6,13.8,16.6,7.8,,,
,Name,Molecular Weight,DeltaMass [ppm],mzCloud ID,KEGG ID,Match,Confidence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Orotidine,288.0594,-0.24,Reference-1346,,75.44,8.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
